nameseq,fickett_score-ORF,fickett_score-full-sequence
6_141384053_141396464,0.4642999999999999,0.27575
6_141394841_141400709,0.5005999999999999,0.33834
6_141400699_141401116,0.4706,0.26999
6_141401986_141402095,1.132,0.45409
6_141402212_141402334,0.9346,0.4485099999999999
6_141403997_141404116,1.131,0.4413999999999999
6_141406657_141418027,0.4067,0.33508
6_141409395_141416261,0.4727999999999999,0.36266
6_141418158_141420589,0.4865,0.34993
6_141421010_141421153,0.7001,0.3541599999999999
6_141421820_141421926,0.709,0.43653
6_141422017_141422101,1.1164,0.42189
6_141422414_141429109,0.5323999999999999,0.3631
6_141431118_141440126,0.4849,0.28502
6_141438095_141440126,0.5408,0.38492
6_141440742_141440884,0.5232,0.33597
6_141440742_141441522,0.4191999999999999,0.30277
6_141441812_141441974,0.7136,0.34895
6_141441993_141442103,0.7663000000000001,0.38476
6_141441995_141442134,0.9248,0.4105
6_141443456_141444055,0.7258,0.4220399999999999
6_141444345_141445123,0.8952000000000001,0.47149
6_141444420_141444791,1.2447,0.43039
6_141445847_141445989,0.5508,0.35967
6_141445847_141446092,0.5675,0.33501
6_141445996_141446091,0.7696999999999999,0.41333
6_141451156_141451888,0.7179,0.4214099999999999
6_141453651_141456799,0.6591,0.4671599999999999
6_141459480_141465528,0.4822,0.33727
6_141465616_141465627,1.0489,0.34098
6_141465628_141465747,0.7294999999999999,0.3833299999999999
6_141465649_141465789,0.6852,0.3415899999999999
6_141466158_141466367,0.9265,0.3913699999999999
6_141466825_141466968,0.6489,0.37693
6_141467423_141467972,0.9123,0.3826299999999999
6_141467983_141468220,0.9898,0.37381
6_141468693_141468933,0.7956,0.4668
6_141469983_141470092,0.9091,0.43453
6_141472489_141473014,0.4982999999999999,0.37541
6_141472493_141473010,0.5293,0.37789
6_141474953_141475097,0.9165,0.44894
6_141475680_141475743,0.873,0.39178
6_141475681_141475810,0.5761999999999999,0.40694
6_141477075_141477215,0.7943,0.37231
6_141485222_141485356,0.7622000000000001,0.42509
6_141486142_141486369,0.9801000000000002,0.46696
6_141487230_141487318,0.6527,0.35655
6_141489153_141489397,0.9939,0.3496499999999999
6_141489830_141490144,1.1377,0.4838
6_141490466_141490590,0.8456999999999999,0.4330299999999999
6_141490643_141490964,0.8222,0.37825
6_141490643_141491266,0.8256,0.45591
6_141491271_141491754,0.5079,0.3775499999999999
6_141491758_141492257,0.5193000000000001,0.39818
6_141492324_141492391,0.9319,0.43724
6_141492392_141492619,0.5559000000000001,0.32719
6_141493170_141493313,0.5567,0.28855
6_141493878_141510598,0.4786,0.27911
6_141496160_141512968,0.5066,0.33091
6_141510880_141512983,0.402,0.28393
6_141512973_141515100,0.4522,0.32541
6_141513052_141515100,0.4522,0.32541
6_141517566_141518822,0.4635999999999999,0.32103
6_141519449_141520462,0.6632,0.41257
6_141520658_141520763,0.7872,0.39119
6_141522019_141530928,0.7479,0.4038899999999999
6_141522040_141530928,0.7479,0.4038899999999999
6_141531764_141532181,1.0659,0.38238
6_141532703_141532933,1.0259,0.38872
6_141535744_141535919,0.4578,0.3007
6_141535744_141536219,0.6100000000000001,0.39096
6_141536906_141537176,1.0344,0.45296
6_141537178_141548980,0.4145,0.2998
6_141549191_141549315,0.7362,0.3902
6_141549328_141549550,1.0041,0.44389
6_141549331_141549550,1.0196,0.42798
6_141551270_141551388,0.9008,0.3896199999999999
6_141553066_141553123,0.7156,0.3438299999999999
6_141553536_141554921,0.4301,0.31743
6_141556011_141556164,0.7608,0.42142
6_141556014_141556164,0.7656000000000001,0.45304
6_141556605_141557239,0.4735999999999999,0.36866
6_141557286_141571072,0.8065,0.43817
6_141561976_141568078,1.2177,0.43996
6_141570960_141571069,0.4049,0.31253
6_141571378_141571507,0.8931,0.44169
6_141571380_141571507,0.7942,0.42677
6_141571598_141571738,0.4544,0.24445
6_141571911_141572026,1.283,0.44553
6_160914963_160915136,0.4111,0.33143
6_160915938_160916059,0.4812,0.34124
6_160917760_160918087,0.8430000000000001,0.4054
6_160917777_160918078,0.8082,0.45774
6_160919461_160919799,0.4435,0.37316
6_160920161_160953900,0.4654999999999999,0.3583699999999999
6_160920169_160943358,0.479,0.36161
6_16093895_16094034,0.4658999999999999,0.37198
6_16094230_16094409,0.6301000000000001,0.40159
6_160943857_160944044,0.7779,0.46016
6_160944163_160944356,0.8701000000000001,0.44158
6_160944938_160945042,0.8468,0.38855
6_160945712_160945851,1.2593,0.41314
6_160946703_160947012,0.5559000000000001,0.31498
6_160947593_160947708,0.5726,0.37276
6_160948812_160973643,0.4517,0.34147
6_160954508_160961596,0.4397999999999999,0.2681
6_160962063_160977234,0.5726,0.36933
6_16097162_16099317,1.0638,0.44974
6_16097396_16101673,0.6971,0.47047
6_160977927_160983148,0.4221999999999999,0.29476
6_160980787_160980940,0.8405000000000001,0.35903
6_160983839_160983921,0.8359000000000001,0.33242
6_160983930_160984058,1.0556,0.42732
6_160984609_160984772,0.7937000000000001,0.45859
6_160986409_160986506,0.5161,0.37664
6_160987744_160988549,0.6916,0.3500699999999999
6_160989774_160990770,0.8984000000000001,0.4381899999999999
6_160991732_160991797,0.8387,0.34767
6_160993998_160994311,0.7003,0.44172
6_160993998_160994931,0.6043999999999999,0.45251
6_160994496_160994653,0.8664000000000001,0.42695
6_160997088_160997323,0.6411999999999999,0.37359
6_160997089_160997325,0.7139,0.38993
6_160997384_160998558,0.6509,0.40803
6_160997385_160997861,0.6091,0.4021599999999999
6_160998606_161000330,0.7454000000000001,0.41257
6_160998814_161000325,0.7239,0.36029
6_161001052_161001170,0.7031000000000001,0.37143
6_161003134_161003162,0.7090000000000001,0.33958
6_161003163_161003193,0.8155,0.37504
6_161005659_161015038,0.3703999999999999,0.34547
6_161005659_161015080,0.3703999999999999,0.34547
6_161015062_161021465,0.5840000000000001,0.41928
6_161015106_161015335,1.0345,0.46359
6_161015724_161016116,1.0682,0.38835
6_161018058_161018242,0.3974999999999999,0.30199
6_161018275_161018357,1.2669,0.4248
6_16102041_16109030,0.3651999999999999,0.3350999999999999
6_161020960_161021222,0.4759,0.33236
6_16102218_16102598,0.7977,0.43479
6_161024046_161043007,0.3825,0.29772
6_161024091_161024771,0.4183,0.33843
6_161024910_161026392,0.4219,0.33338
6_161026400_161051785,0.3903999999999999,0.28419
6_161051979_161052084,0.684,0.40151
6_161052005_161052063,1.0193,0.4102
6_161052527_161054769,0.3615,0.2921
6_1610540_1642902,0.479,0.36161
6_161054274_161054769,0.3493,0.31337
6_161054771_161057200,0.3696,0.30611
6_161058009_161058285,0.4402,0.3647899999999999
6_161058013_161058282,0.4115,0.33415
6_16105876_16106259,0.3326,0.30761
6_161058962_161059298,0.6239000000000001,0.43581
6_161058_162347,0.4518999999999999,0.37126
6_161059697_161059864,1.006,0.42223
6_16106262_16125866,0.4318999999999999,0.34706
6_161062823_161062989,0.875,0.4707799999999999
6_161067146_161067377,0.7152,0.42812
6_161067152_161067374,0.6695,0.41431
6_161069765_161069965,1.1799,0.41906
6_161070015_161070251,0.5653999999999999,0.40653
6_161070253_161072237,0.4117999999999999,0.28362
6_161071590_161076877,0.4508,0.32706
6_161076880_161083374,0.3813,0.28683
6_161083377_161092206,0.4674,0.29842
6_161087061_161095920,0.6831,0.35744
6_161095923_161100169,0.4417999999999999,0.23588
6_16109626_16109949,0.4077,0.34333
6_16110309_16112612,0.4197999999999999,0.29526
6_161109547_161114627,0.5177999999999999,0.28947
6_161115623_161116966,0.6074000000000002,0.3932799999999999
6_161117029_161117349,1.0522,0.2996999999999999
6_161118119_161118232,0.6626000000000001,0.35419
6_161122362_161122713,0.5508,0.33122
6_161122771_161123143,1.252,0.42721
6_161124375_161128325,1.111,0.44158
6_161129827_161130496,1.1316,0.44343
6_161130642_161131669,0.6372,0.33096
6_161132599_161151566,0.3825,0.29367
6_161135045_161146496,0.3813,0.2908799999999999
6_161150922_161150966,0.9295,0.39015
6_161151824_161152084,0.565,0.40518
6_161151949_161152084,0.4597,0.3178
6_161153467_161153622,1.2636,0.41149
6_161153635_161154005,0.6517000000000001,0.3803
6_161154278_161155176,1.0441,0.42554
6_161155174_161156539,0.6416999999999999,0.39563
6_161157126_161157286,1.0216,0.45896
6_161157674_161157899,0.9607,0.45258
6_161158180_161158307,1.3009000000000002,0.42507
6_161160341_161160541,0.6409,0.43116
6_161161427_161161552,0.8271000000000001,0.43762
6_161161513_161161553,1.0049,0.3987599999999999
6_161161930_161162058,0.9071,0.43782
6_161168143_161168276,0.7797000000000001,0.45036
6_161169188_161169343,0.9804,0.43572
6_161169506_161180081,0.44,0.29901
6_161170134_161180081,0.4576,0.28305
6_161180321_161180413,1.0554,0.4354
6_161180730_161180819,1.1822,0.3815
6_161180949_161181021,1.1553,0.44791
6_161181519_161181676,0.7074,0.3932
6_161183951_161184063,1.2944,0.37339
6_161184110_161184169,1.1948,0.39613
6_161184344_161184546,1.31,0.36655
6_161184605_161184713,1.1741,0.38913
6_161184716_161184843,1.1157,0.43332
6_161185106_161185818,1.0302,0.39814
6_161186927_161187330,0.6365,0.33881
6_161187209_161187325,0.7399000000000001,0.34003
6_161188210_161189082,0.4632,0.27781
6_161190013_161190121,0.4275,0.32293
6_161190133_161190532,0.5992999999999999,0.36663
6_161190722_161191336,0.5226999999999999,0.29705
6_161191418_161191476,0.8163,0.2932099999999999
6_161192048_161192357,0.9035,0.47742
6_161192730_161192891,0.9366,0.4426799999999999
6_161192924_161193283,1.259,0.41435
6_161193371_161193639,1.0722,0.37967
6_161193668_161193747,0.9605,0.43865
6_161193668_161193991,0.933,0.35204
6_161210166_161211443,0.374,0.28953
6_161215281_161225519,0.4229,0.28496
6_161224359_161241200,0.451,0.29547
6_161237184_161241201,0.4945,0.40818
6_161241274_161241457,0.6492,0.39964
6_161241483_161241650,0.8341000000000002,0.3864
6_161242372_161242507,0.9145,0.42775
6_161242372_161242510,0.8602000000000001,0.42461
6_161242543_161242616,1.0704,0.3845
6_161243069_161243212,0.6757,0.38481
6_161243233_161255409,0.4744,0.30317
6_161244824_161254300,0.4667,0.33131
6_161255478_161267872,0.6937,0.3769699999999999
6_161267935_161268598,0.7554000000000001,0.38101
6_161269945_161272460,0.4007,0.3346699999999999
6_161273480_161273529,0.4655,0.28198
6_161273533_161273792,0.6011,0.30202
6_161273541_161273729,0.7334,0.4207
6_161276216_161276284,1.0437,0.32542
6_161276288_161276401,1.2952,0.42289
6_161276290_161276577,1.2276,0.42534
6_161276456_161276883,0.7693000000000001,0.4384599999999999
6_161277663_161279889,0.6193,0.37166
6_161277666_161284705,0.5252999999999999,0.33031
6_161285681_161285826,0.8112999999999999,0.3604
6_161286156_161286354,1.2460000000000002,0.42745
6_161286670_161286726,0.7596,0.42098
6_161287699_161289376,0.8700000000000001,0.3761899999999999
6_161290397_161290588,0.8012,0.3773
6_161290401_161290593,0.9168,0.39843
6_161290917_161291765,0.7804,0.45509
6_161292126_161292680,0.3512,0.31812
6_161292464_161292679,0.422,0.3527599999999999
6_161292805_161292984,0.7260000000000001,0.40019
6_161294844_161299053,0.3833,0.33082
6_161294866_161299053,0.3833,0.33082
6_161299086_161299217,0.5725,0.34858
6_161299090_161299217,0.655,0.34088
6_161299970_161311121,0.3741,0.32906
6_161300254_161300483,1.1936,0.4328
6_161308303_161308478,0.5108,0.32424
6_161308740_161309099,0.5174,0.32977
6_161309481_161309609,0.3817,0.35206
6_161310068_161310234,0.8647,0.35909
6_161311245_161311393,0.888,0.4408999999999999
6_161317090_161317521,1.14,0.40552
6_161317531_161317619,0.9064,0.40135
6_161317784_161317914,1.0599,0.40559
6_161318004_161318150,1.1277,0.41079
6_161318030_161342761,0.4455999999999999,0.28119
6_161318358_161342761,0.4455999999999999,0.28119
6_161343056_161343642,0.6475,0.42581
6_161343056_161344621,0.9054,0.45475
6_161344012_161344621,1.2217,0.4595999999999999
6_161345626_161346014,0.8636999999999999,0.4412299999999999
6_161346629_161350867,0.4634999999999999,0.32575
6_161346886_161347002,1.173,0.49712
6_161349896_161350060,0.7406000000000001,0.42795
6_161350399_161350799,0.6891,0.3583599999999999
6_161351479_161351836,0.6758,0.40816
6_161351732_161351852,0.7649000000000001,0.39026
6_161353960_161367856,0.4746999999999999,0.3611999999999999
6_16135642_16148327,0.5056999999999999,0.32342
6_161369488_161369588,1.0636,0.41838
6_161370086_161370154,0.5492000000000001,0.35833
6_161371047_161371122,0.5044,0.35588
6_161371143_161371359,0.9613,0.39072
6_161372953_161373021,0.8784,0.3322
6_161381386_161382208,0.4689,0.35575
6_161381602_161382208,0.5027,0.35983
6_161385041_161394887,0.3916,0.33828
6_161393664_161394297,0.7257,0.40951
6_161395005_161395449,0.6563000000000001,0.42833
6_161399347_161400559,0.4597,0.34192
6_161400567_161400971,0.5721,0.4304
6_161401993_161402307,0.7998,0.35346
6_161402519_161402618,0.8529,0.3611299999999999
6_161406642_161407231,0.8307,0.47174
6_161407232_161407603,1.1444,0.4219
6_161407604_161407620,0.6769999999999999,0.28867
6_161407649_161409260,1.2239,0.44616
6_161409274_161410674,1.0817,0.46546
6_161410713_161412684,0.474,0.36406
6_161413684_161428088,0.5325,0.35431
6_161422602_161425816,0.6208,0.34452
6_161426098_161428088,0.5399999999999999,0.36532
6_16142724_16163126,0.3813,0.31958
6_161428290_161428480,0.6784000000000001,0.37916
6_161428290_161428482,0.7119000000000001,0.37664
6_161428690_161441914,0.4856,0.39879
6_161432936_161433046,0.7323999999999999,0.41486
6_161433071_161433666,0.885,0.43686
6_161433694_161434055,1.0746,0.4572
6_161435907_161436097,0.5222,0.34446
6_161440552_161440663,0.4434,0.31553
6_161440688_161441284,0.4286,0.27374
6_161441363_161441773,0.6508,0.3608499999999999
6_161444296_161444371,1.026,0.427
6_161446019_161446150,1.2826000000000002,0.37377
6_161446389_161446485,0.8612,0.4652199999999999
6_161448301_161448800,1.1700000000000002,0.38248
6_161448301_161448801,1.1700000000000002,0.38248
6_161448891_161449243,1.0608,0.43432
6_161449491_161449682,0.9269000000000002,0.46879
6_161449497_161449682,0.9267,0.47728
6_161449867_161449988,1.2154,0.40148
6_161452203_161452446,0.6695,0.3497599999999999
6_161452883_161453265,0.9398,0.43324
6_161456438_161459029,0.8831000000000001,0.4557
6_161457451_161457738,0.4522,0.31469
6_161458880_161472039,0.4384,0.33518
6_161466556_161487108,0.4576,0.28186
6_161472788_161476798,0.4112,0.36746
6_161477991_161480395,0.4948999999999999,0.36178
6_161480402_161481998,0.6343,0.36223
6_161482714_161483015,0.8465,0.3206799999999999
6_161487445_161487536,0.9947,0.43101
6_161487864_161487944,1.0652,0.42074
6_161492579_161494801,0.3557,0.28923
6_161492579_161497799,0.3493999999999999,0.2921
6_16149780_16150496,0.6426,0.39121
6_161498447_161499992,0.5345,0.42474
6_161500758_161501071,1.2352,0.42242
6_161501445_161501833,0.7258,0.43236
6_161503950_161504123,0.8357000000000001,0.34363
6_161504454_161504689,0.9822,0.45668
6_161504791_161504852,0.643,0.40427
6_161506239_161506951,0.5284,0.38813
6_161508872_161509286,0.8165,0.45657
6_161509309_161509956,0.7116,0.44241
6_161510075_161510982,0.6036,0.404
6_161510996_161529273,0.6236999999999999,0.3922299999999999
6_16151171_16155296,0.4525,0.3916199999999999
6_161514022_161514495,1.0658,0.45867
6_161515046_161515278,1.3244,0.43366
6_161516351_161516503,1.3294,0.42972
6_161517171_161517254,1.0388,0.41449
6_161520030_161521480,0.7707,0.3457099999999999
6_161521846_161526105,0.5932,0.4131799999999999
6_161526471_161543653,0.4581999999999999,0.27851
6_161530193_161539720,0.4608,0.2881
6_161543828_161544703,0.9668,0.41253
6_161545526_161546068,1.008,0.4535099999999999
6_161546235_161546995,0.8228000000000001,0.38692
6_161547654_161547776,1.0321,0.4524499999999999
6_161548771_161562374,0.3978,0.30496
6_161553982_161554266,0.5217999999999999,0.30912
6_161554571_161555494,0.4626999999999999,0.39099
6_161555528_161560024,0.5224,0.37827
6_16155972_16160097,0.4472,0.38039
6_161562413_161564874,0.7279000000000001,0.40464
6_161564888_161567713,0.3827,0.28518
6_161564888_161567714,0.3827,0.30828
6_161567721_161570219,0.5374,0.3382699999999999
6_161567721_161580534,0.4577,0.3298299999999999
6_161579577_161584686,1.2536,0.4694
6_161584070_161620244,0.5066,0.27987
6_161597663_161614788,0.4145,0.2998
6_16160774_16163127,0.3971,0.30301
6_161620221_161622307,1.3029000000000002,0.4209799999999999
6_161622320_161622663,1.1853,0.44076
6_161622331_161622678,1.1595,0.4380099999999999
6_161623639_161624887,0.9995,0.4371699999999999
6_161626033_161626202,0.7080000000000001,0.39937
6_161627076_161627304,0.7360000000000001,0.41126
6_16163129_16163406,0.7532,0.33024
6_16163408_16177147,0.3971,0.27991
6_161636280_161636611,0.6569,0.4400799999999999
6_161636295_161636346,1.092,0.43968
6_161636348_161636641,0.5880000000000001,0.4106399999999999
6_161637356_161637515,1.1259,0.40235
6_161640943_161641016,1.3248000000000002,0.42739
6_161641592_161641749,0.5346,0.3387
6_161641840_161642382,0.7188,0.47225
6_161643370_161643542,0.8514,0.42827
6_161643451_161643546,0.6161,0.33366
6_161644012_161644069,0.4663,0.26614
6_161644160_161644248,0.4170999999999999,0.29159
6_161646731_161646870,0.6992,0.39187
6_161647688_161648222,0.5919,0.40818
6_161648222_161648310,1.0037,0.34911
6_161648225_161648342,0.8993,0.4091999999999999
6_161648492_161649282,0.5227999999999999,0.37981
6_161648590_161649282,0.4904,0.40324
6_161659686_161668652,0.4432999999999999,0.35231
6_161668635_161681987,0.5202999999999999,0.35997
6_16167297_16177147,0.402,0.26083
6_161682408_161686334,0.4629,0.31845
6_161687853_161688044,0.9485,0.42894
6_161688723_161688892,0.8059000000000001,0.4361899999999999
6_161689540_161689676,0.4535999999999999,0.3302099999999999
6_161689945_161690239,0.4916,0.28111
6_161690894_161700097,0.4522,0.34956
6_161691096_161700097,0.4396,0.33747
6_161700352_161700651,0.5351999999999999,0.32922
6_161700677_161701142,0.4562,0.33895
6_161703902_161704037,0.4645,0.35952
6_161707871_161708010,0.8551000000000001,0.4502
6_161709688_161709814,0.5694,0.29701
6_161718762_161719266,0.4703,0.33814
6_161719351_161719452,0.4468,0.26411
6_161719351_161719460,0.4468,0.26411
6_161719592_161719820,0.8213,0.3868
6_161719630_161719820,0.7665,0.39477
6_161721522_161721638,0.7229,0.4354
6_161722132_161722264,0.7955,0.3904
6_161722657_161723847,1.263,0.40065
6_161723845_161724240,1.1374,0.42471
6_161723972_161724230,0.7204999999999999,0.41545
6_161724245_161724653,0.9618,0.3626899999999999
6_161724252_161724651,1.0612,0.39041
6_161724683_161724732,1.1924,0.38019
6_161727174_161727252,1.1364,0.37071
6_161727255_161727335,0.9562,0.37543
6_161727257_161727335,0.9891,0.38526
